id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
52, 2024-09-09 07:36:32.031 UTC, 0, 16914042880, 179888128, 53425920, 43234560, 257280, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:32.058 UTC, 2024-09-09 07:36:32.080 UTC, 2024-09-09 07:36:32.288 UTC, 0
53, 2024-09-09 07:36:32.288 UTC, 0, 16914042880, 179843072, 53099520, 43196160, 18446744073709520896, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:32.316 UTC, 2024-09-09 07:36:32.369 UTC, 2024-09-09 07:36:32.803 UTC, 0
54, 2024-09-09 07:36:32.804 UTC, 0, 16914042880, 179834880, 52930560, 43138560, 18446744073709409536, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:32.832 UTC, 2024-09-09 07:36:32.851 UTC, 2024-09-09 07:36:33.027 UTC, 0
55, 2024-09-09 07:36:33.028 UTC, 0, 16914042880, 179789824, 52980480, 43015680, 30720, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:33.054 UTC, 2024-09-09 07:36:33.110 UTC, 2024-09-09 07:36:33.517 UTC, 0
56, 2024-09-09 07:36:33.518 UTC, 0, 16914042880, 179785728, 52838400, 43046400, 18446744073709409536, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:33.544 UTC, 2024-09-09 07:36:33.562 UTC, 2024-09-09 07:36:33.689 UTC, 0
57, 2024-09-09 07:36:33.690 UTC, 0, 16914042880, 179777536, 52876800, 42850560, 92160, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:33.715 UTC, 2024-09-09 07:36:33.734 UTC, 2024-09-09 07:36:33.843 UTC, 0
58, 2024-09-09 07:36:33.843 UTC, 0, 16914042880, 179744768, 52846080, 42977280, 18446744073709486336, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:33.868 UTC, 2024-09-09 07:36:33.911 UTC, 2024-09-09 07:36:34.182 UTC, 0
59, 2024-09-09 07:36:34.183 UTC, 0, 16914042880, 179740672, 53022720, 42831360, 257280, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:34.208 UTC, 2024-09-09 07:36:34.224 UTC, 2024-09-09 07:36:34.305 UTC, 0
60, 2024-09-09 07:36:34.305 UTC, 0, 16914042880, 179728384, 52953600, 43088640, 18446744073709482496, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:34.333 UTC, 2024-09-09 07:36:34.354 UTC, 2024-09-09 07:36:34.513 UTC, 0
61, 2024-09-09 07:36:34.513 UTC, 0, 16914042880, 179716096, 53199360, 43046400, 218880, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:34.539 UTC, 2024-09-09 07:36:34.559 UTC, 2024-09-09 07:36:34.724 UTC, 0
62, 2024-09-09 07:36:34.725 UTC, 0, 16914042880, 179666944, 53022720, 43242240, 18446744073709398016, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:34.752 UTC, 2024-09-09 07:36:34.808 UTC, 2024-09-09 07:36:35.307 UTC, 0
63, 2024-09-09 07:36:35.308 UTC, 1, 16914042880, 179609600, 53091840, 43069440, 88320, 0.751093 -0.0373914 0.659136 2.41875, 0.589323 0.488 -0.643859 2.25931, -0.297585 0.872042 0.388571 0.0321734, 0 0 0 1, 2024-09-09 07:36:35.335 UTC, 2024-09-09 07:36:35.403 UTC, 2024-09-09 07:36:35.958 UTC, 1
64, 2024-09-09 07:36:35.959 UTC, 0, 16914042880, 179646464, 53137920, 43153920, 49920, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:35.986 UTC, 2024-09-09 07:36:36.026 UTC, 2024-09-09 07:36:36.302 UTC, 1
65, 2024-09-09 07:36:36.302 UTC, 0, 16914042880, 179634176, 53276160, 43203840, 138240, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:36.328 UTC, 2024-09-09 07:36:36.348 UTC, 2024-09-09 07:36:36.466 UTC, 1
66, 2024-09-09 07:36:36.467 UTC, 0, 16914042880, 179597312, 53176320, 43230720, 11520, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:36.494 UTC, 2024-09-09 07:36:36.548 UTC, 2024-09-09 07:36:36.966 UTC, 1
67, 2024-09-09 07:36:36.967 UTC, 0, 16914042880, 179556352, 53130240, 43173120, 23040, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:36.993 UTC, 2024-09-09 07:36:37.048 UTC, 2024-09-09 07:36:37.472 UTC, 1
